yfips,year,fips,state,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
197309007,1973,9007,CT,Middlesex County,121976,77836,38971,38865,,2376,,,278,75182,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,,,,,,,,,,,,
197409007,1974,9007,CT,Middlesex County,124075,80086,40086,40000,,2497,,,307,77282,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,,,,,,,,,,,,
197509007,1975,9007,CT,Middlesex County,124899,81351,40715,40636,,2601,,,338,78412,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,,,,,,,,,,,,
197609007,1976,9007,CT,Middlesex County,125246,82439,41318,41121,,2697,,,368,79374,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,,,,,,,,,,,,
197709007,1977,9007,CT,Middlesex County,124719,82696,41503,41193,,2763,,,398,79535,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,53400,4046,231,3815,3,24,55,149,1416,1979,420,0
197809007,1978,9007,CT,Middlesex County,126689,84745,42590,42155,,2895,,,436,81414,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,71257,2962,133,2829,3,10,33,87,744,1742,343,0
197909007,1979,9007,CT,Middlesex County,128373,86487,43516,42971,,3018,,,473,82996,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,,,,,,,,,,,,
198009007,1980,9007,CT,Middlesex County,129350,87712,44176,43536,,3169,,,530,84013,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,68181,3313,153,3160,3,12,65,73,1048,1790,297,25
198109007,1981,9007,CT,Middlesex County,130096,88805,44696,44109,,3277,,,612,84916,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,68991,3443,136,3307,3,14,48,71,920,2026,341,20
198209007,1982,9007,CT,Middlesex County,130086,89110,44826,44284,,3349,,,673,85088,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,69454,3358,157,3201,4,8,30,115,808,2146,230,17
198309007,1983,9007,CT,Middlesex County,131028,89989,45221,44768,,3444,,,745,85800,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,79531,3424,156,3268,4,21,44,87,832,2185,239,12
198409007,1984,9007,CT,Middlesex County,133346,91941,46172,45769,,3577,,,829,87535,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,79123,3210,162,3048,0,14,40,108,833,1958,239,18
198509007,1985,9007,CT,Middlesex County,134187,92764,46564,46200,,3662,,,908,88194,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,79619,3289,208,3081,1,19,59,129,807,2039,217,18
198609007,1986,9007,CT,Middlesex County,135580,93885,47061,46824,,3769,,,988,89128,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,80751,2823,221,2602,1,20,68,132,787,1575,230,10
198709007,1987,9007,CT,Middlesex County,138438,95820,48010,47810,,3915,,,1079,90826,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,82846,3726,229,3497,1,24,50,154,789,2409,284,15
198809007,1988,9007,CT,Middlesex County,140716,97217,48667,48550,,4038,,,1167,92012,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,83821,3869,290,3579,2,13,51,224,766,2523,276,14
198909007,1989,9007,CT,Middlesex County,142428,97962,49017,48945,,4132,,,1250,92580,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,84147,3975,317,3658,7,12,67,231,769,2528,335,26
199009007,1990,9007,CT,Middlesex County,143514,98300,49165,49135,1123,4066,1865,175,,91071,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,87795,4047,285,3762,0,17,64,204,700,2684,352,26
199109007,1991,9007,CT,Middlesex County,144146,98134,49128,49006,1232,4116,1951,178,,90657,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,87897,4120,175,3945,5,20,45,105,801,2680,442,22
199209007,1992,9007,CT,Middlesex County,144486,97631,48923,48708,1302,4106,2016,186,,90021,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,87627,3627,192,3435,0,18,35,139,607,2436,372,20
199309007,1993,9007,CT,Middlesex County,145617,97745,49054,48691,1392,4174,2122,190,,89867,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,,,,,,,,,,,,
199409007,1994,9007,CT,Middlesex County,146682,98077,49267,48810,1471,4218,2216,188,,89984,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,87937,3639,157,3482,2,12,38,105,671,2478,322,11
199509007,1995,9007,CT,Middlesex County,148119,98865,49595,49270,1580,4339,2349,199,,90398,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,89026,3370,133,3237,0,9,48,76,558,2375,295,9
199609007,1996,9007,CT,Middlesex County,148995,99436,49904,49532,1645,4411,2477,198,,90705,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,88995,3421,130,3291,2,5,47,76,553,2479,250,9
199709007,1997,9007,CT,Middlesex County,150377,100567,50500,50067,1752,4512,2627,214,,91462,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,97351,3224,175,3049,0,6,62,107,443,2318,283,5
199809007,1998,9007,CT,Middlesex County,151807,101473,50997,50476,1850,4636,2747,210,,92030,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,99036,2965,125,2840,3,10,44,68,403,2142,289,6
199909007,1999,9007,CT,Middlesex County,153340,102562,51588,50974,1972,4734,2889,221,,92746,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,99168,2304,90,2214,0,9,29,52,305,1714,192,3
200009007,2000,9007,CT,Middlesex County,155593,104285,52494,51791,2105,4847,3105,210,,94018,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,101583,2514,104,2410,2,8,32,62,336,1859,213,2
200109007,2001,9007,CT,Middlesex County,157006,105453,53109,52344,2257,4872,3292,217,,94815,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,102164,2254,101,2153,2,14,36,49,366,1588,195,4
200209007,2002,9007,CT,Middlesex County,159187,106994,53885,53109,2437,5028,3506,226,,95797,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,103222,2080,76,2004,0,4,31,41,306,1529,164,5
200309007,2003,9007,CT,Middlesex County,160864,108263,54573,53690,2583,5114,3718,218,,96630,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,105062,2435,92,2343,0,6,31,55,273,1878,186,6
200409007,2004,9007,CT,Middlesex County,161450,108885,54852,54033,2730,5259,3915,201,,96780,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,106106,2444,85,2359,2,3,39,41,265,1920,161,13
200509007,2005,9007,CT,Middlesex County,162191,109587,55300,54287,2884,5304,4100,221,,97078,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,106298,2709,102,2607,3,13,37,49,318,2087,197,5
200609007,2006,9007,CT,Middlesex County,163473,110714,55823,54891,3026,5428,4375,216,,97669,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,106727,2656,99,2557,2,6,44,47,359,1959,231,8
200709007,2007,9007,CT,Middlesex County,164129,111140,56072,55068,3133,5419,4560,208,,97820,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,108020,2442,91,2351,0,8,44,39,313,1875,160,3
200809007,2008,9007,CT,Middlesex County,164962,111449,56167,55282,3292,5441,4831,184,,97701,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,108268,2945,130,2815,3,14,61,52,360,2304,144,7
200909007,2009,9007,CT,Middlesex County,165607,111633,56300,55333,3434,5582,4981,191,,97445,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,108643,2719,107,2612,2,5,45,55,376,2104,126,6
201009007,2010,9007,CT,Middlesex County,165676,111679,56340,55339,3394,5640,5106,205,,97334,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,107622,2552,125,2427,0,12,41,72,455,1859,105,8
201109007,2011,9007,CT,Middlesex County,165625,111657,56331,55326,3441,5621,5174,210,,97211,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,107822,2313,127,2186,1,23,37,66,306,1779,96,5
201209007,2012,9007,CT,Middlesex County,166265,112031,56542,55489,3560,5707,5580,216,,96968,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,108152,2026,134,1892,2,19,37,76,316,1457,115,4
201309007,2013,9007,CT,Middlesex County,165519,111049,56025,55024,3682,5832,5756,209,,95570,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,107326,1781,112,1669,1,20,32,59,224,1353,89,3
201409007,2014,9007,CT,Middlesex County,165293,110648,55823,54825,3739,5890,6095,226,,94698,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,107239,1849,123,1726,0,13,27,83,216,1421,85,4
201509007,2015,9007,CT,Middlesex County,164717,110030,55498,54532,3807,5921,6357,220,,93725,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,,,,,,,,,,,,
201609007,2016,9007,CT,Middlesex County,163698,109025,55030,53995,3953,5905,6607,201,,92359,suburban,Northeast,New England,78,25540,369.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,14,,,,,,,,,,,,
197009009,1970,9009,CT,New Haven County,747360,466982,241333,225649,,32161,,,1778,433043,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,,,,,,,,,,,,
197109009,1971,9009,CT,New Haven County,757031,476413,245825,230588,,33386,,,1967,441060,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,,,,,,,,,,,,
197209009,1972,9009,CT,New Haven County,758128,481085,247910,233175,,34418,,,2157,444510,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,,,,,,,,,,,,
197309009,1973,9009,CT,New Haven County,756781,484200,249494,234706,,35376,,,2352,446472,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,,,,,,,,,,,,
197409009,1974,9009,CT,New Haven County,759277,489804,252528,237276,,36459,,,2565,450780,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,,,,,,,,,,,,
197509009,1975,9009,CT,New Haven County,759648,493477,254622,238855,,37542,,,2789,453146,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,,,,,,,,,,,,
197609009,1976,9009,CT,New Haven County,758264,496177,256154,240023,,38625,,,3021,454531,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,,,,,,,,,,,,
197709009,1977,9009,CT,New Haven County,757919,499055,257769,241286,,39791,,,3269,455995,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,510451,49130,2895,46235,54,280,1227,1334,16709,23463,6063,0
197809009,1978,9009,CT,New Haven County,757128,501551,259232,242319,,40902,,,3526,457123,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,617368,40820,2306,38514,26,129,1373,778,12524,20931,5059,0
197909009,1979,9009,CT,New Haven County,760223,506265,261752,244513,,42236,,,3811,460218,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,,,,,,,,,,,,
198009009,1980,9009,CT,New Haven County,762277,509632,263529,246103,,44053,,,4171,461408,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,721104,51657,3527,48130,42,181,2257,1047,14906,27295,5530,399
198109009,1981,9009,CT,New Haven County,763369,512623,264696,247927,,45223,,,4659,462741,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,729672,49893,3821,46072,40,223,2393,1165,14453,26147,5064,408
198209009,1982,9009,CT,New Haven County,764876,514246,265171,249075,,46267,,,5128,462851,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,734564,46100,3149,42951,43,196,1801,1109,12493,25583,4549,326
198309009,1983,9009,CT,New Haven County,770969,518489,266899,251590,,47519,,,5591,465379,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,731059,42533,3236,39297,36,205,1968,1027,10865,24223,3830,379
198409009,1984,9009,CT,New Haven County,776264,523019,268853,254166,,48790,,,6101,468128,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,730732,39890,3412,36478,28,267,1709,1408,9738,22677,3765,298
198509009,1985,9009,CT,New Haven County,783090,527872,271035,256837,,50058,,,6630,471184,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,733068,42506,3690,38816,28,280,1718,1664,10149,24042,4273,352
198609009,1986,9009,CT,New Haven County,789522,531986,272554,259432,,51346,,,7167,473473,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,740449,43854,3794,40060,35,241,1781,1737,11029,24743,3934,354
198709009,1987,9009,CT,New Haven County,796486,535267,273908,261359,,52656,,,7707,474904,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,742305,45714,3857,41857,46,252,1657,1902,11184,25280,5110,283
198809009,1988,9009,CT,New Haven County,801338,536396,274081,262315,,53815,,,8248,474333,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,751705,52769,4861,47908,52,261,2118,2430,13076,27625,6863,344
198909009,1989,9009,CT,New Haven County,804006,534384,272724,261660,,54575,,,8764,471045,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,751434,53585,5069,48516,57,238,2203,2571,13162,27862,7242,250
199009009,1990,9009,CT,New Haven County,805366,532099,271181,260918,7855,52405,33270,969,,437600,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,762250,57085,6031,51054,43,307,2509,3172,12532,30109,8171,242
199109009,1991,9009,CT,New Haven County,807490,529746,269961,259785,8645,53349,35127,1006,,431619,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,763139,55579,5699,49880,55,267,2144,3233,12363,28868,8368,281
199209009,1992,9009,CT,New Haven County,808659,527462,268681,258781,9400,53918,36768,1028,,426348,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,760805,51964,5313,46651,55,310,2009,2939,10820,28659,6853,319
199309009,1993,9009,CT,New Haven County,808977,524787,267393,257394,10163,54725,38595,1058,,420246,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,,,,,,,,,,,,
199409009,1994,9009,CT,New Haven County,809178,523490,266580,256910,10767,55436,40466,1082,,415739,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,749590,48465,4411,44054,57,238,1841,2275,9372,27491,6916,275
199509009,1995,9009,CT,New Haven County,809157,522591,266518,256073,11529,55846,42155,1088,,411973,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,745046,48188,3905,44283,41,250,1577,2037,9674,28220,6196,193
199609009,1996,9009,CT,New Haven County,811000,524430,267481,256949,12187,56658,44562,1136,,409887,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,744803,45926,4497,41429,48,250,1871,2328,9436,26262,5566,165
199709009,1997,9009,CT,New Haven County,813505,527671,269132,258539,12985,57775,46977,1175,,408759,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,743884,42508,4065,38443,36,234,1700,2095,7976,25640,4670,157
199809009,1998,9009,CT,New Haven County,817313,530205,270543,259662,13732,58997,49003,1179,,407294,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,750168,40385,3985,36400,30,228,1408,2319,6628,25663,3938,171
199909009,1999,9009,CT,New Haven County,820396,532484,271819,260665,14705,59928,51285,1222,,405344,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,751183,34376,3578,30798,24,190,1334,2030,5531,21834,3287,146
200009009,2000,9009,CT,New Haven County,824911,536411,273869,262542,15596,60927,53829,1297,,404762,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,776627,32380,2966,29414,41,209,1136,1580,4744,20998,3567,105
200109009,2001,9009,CT,New Haven County,829875,542316,277067,265249,16618,61987,56914,1309,,405488,small/mid,Northeast,New England,78,35300,604.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1297,3735,3786,781077,32986,3346,29640,31,179,1355,1781,5008,20876,3663,93
